title	year	value	canton	file_year
Roman Catholic	2016-2018	15.5	Bern	2020
Roman Catholic	2016-2018	16.8	Basel-Stadt	2020
Roman Catholic	2016-2018	26.2	Zurich	2020
Roman Catholic	2016-2018	72.5	Appenzell	2020
Roman Catholic	2016-2018	35.8	Switzerland	2020
Roman Catholic	2016-2018	32.2	Aargau	2020
Roman Catholic	2016-2018	28.5	Appenzell	2020
Roman Catholic	2016-2018	42.0	Graubünden	2020
Roman Catholic	2016-2018	25.5	Basel-Landschaft	2020
Roman Catholic	2016-2018	66.9	Jura	2020
Roman Catholic	2016-2018	60.3	Lucerne	2020
Roman Catholic	2016-2018	21.1	Neuchâtel	2020
Roman Catholic	2016-2018	29.1	Vaud	2020
Roman Catholic	2016-2018	70.0	Valais	2020
Roman Catholic	2016-2018	78.6	Uri	2020
Roman Catholic	2016-2018	65.1	Ticino	2020
Roman Catholic	2016-2018	31.6	Thurgau	2020
Roman Catholic	2016-2018	50.1	Zug	2020
Roman Catholic	2016-2018	59.4	Schwyz	2020
Roman Catholic	2016-2018	22.5	Schaffhausen	2020
Roman Catholic	2016-2018	44.0	Saint	2020
Roman Catholic	2016-2018	69.6	Obwalden	2020
Roman Catholic	2016-2018	65.7	Nidwalden	2020
Roman Catholic	2016-2018	33.2	Solothurn	2020
Roman Catholic	2017	60.0	Schwyz	2019
Roman Catholic	2017	33.3	Solothurn	2019
Roman Catholic	2017	31.2	Thurgau	2019
Roman Catholic	2017	65.3	Ticino	2019
Roman Catholic	2017	79.6	Uri	2019
Roman Catholic	2017	50.3	Zug	2019
Roman Catholic	2017	29.1	Vaud	2019
Roman Catholic	2017	66.3	Nidwalden	2019
Roman Catholic	2017	35.9	Switzerland	2019
Roman Catholic	2017	32.2	Aargau	2019
Roman Catholic	2017	23.4	Schaffhausen	2019
Roman Catholic	2017	69.8	Valais	2019
Roman Catholic	2017	44.2	Saint	2019
Roman Catholic	2017	60.2	Fribourg	2019
Roman Catholic	2017	21.4	Neuchâtel	2019
Roman Catholic	2017	69.2	Obwalden	2019
Roman Catholic	2017	27.6	Appenzell	2019
Roman Catholic	2017	72.7	Appenzell	2019
Roman Catholic	2017	25.6	Basel-Landschaft	2019
Roman Catholic	2017	16.5	Basel-Stadt	2019
Roman Catholic	2017	15.6	Bern	2019
Roman Catholic	2017	26.2	Zurich	2019
Roman Catholic	2017	32.4	Geneva	2019
Roman Catholic	2017	32.3	Glarus	2019
Roman Catholic	2017	42.7	Graubünden	2019
Roman Catholic	2017	67.3	Jura	2019
Roman Catholic	2017	60.1	Lucerne	2019
Roman Catholic	2019	58.8	Lucerne	2021
Roman Catholic	2019	64.3	Jura	2021
Roman Catholic	2019	40.2	Graubünden	2021
Roman Catholic	2019	30.1	Glarus	2021
Roman Catholic	2019	58.0	Fribourg	2021
Roman Catholic	2019	74.0	Appenzell	2021
Roman Catholic	2019	15.4	Bern	2021
Roman Catholic	2019	14.9	Basel-Stadt	2021
Roman Catholic	2019	26.2	Basel-Landschaft	2021
Roman Catholic	2019	19.7	Neuchâtel	2021
Roman Catholic	2019	31.0	Geneva	2021
Roman Catholic	2019	68.1	Obwalden	2021
Roman Catholic	2019	62.8	Ticino	2021
Roman Catholic	2019	42.0	Saint	2021
Roman Catholic	2019	21.1	Schaffhausen	2021
Roman Catholic	2019	56.5	Schwyz	2021
Roman Catholic	2019	31.2	Solothurn	2021
Roman Catholic	2019	30.0	Thurgau	2021
Roman Catholic	2019	74.8	Uri	2021
Roman Catholic	2019	68.9	Valais	2021
Roman Catholic	2019	27.7	Vaud	2021
Roman Catholic	2019	48.0	Zug	2021
Roman Catholic	2019	24.9	Zurich	2021
Roman Catholic	2019	27.7	Appenzell	2021
Roman Catholic	2019	62.7	Nidwalden	2021
Roman Catholic	2019	30.2	Aargau	2021
Roman Catholic	2019	34.4	Switzerland	2021
